"match_id","date","season","league","phase","venue","team_id","team","opp_id","opp","period","time","sit","sit_d","G","A1","A2","EN","PS","GWG","home_gf","home_ga","gk_id","gk_opp_id"
"20201186000029","2019-09-21","2019/2020","SWHL B","Regular Season","away","105643","SC Langenthal","105512","EHC Zunzgen-Sissach","P3",3259,"EQ","EQ","315745","318014",NA,0,0,0,3,7,"305355","309646"
"20201185000005","2019-09-21","2019/2020","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","P1",461,"EQ","EQ","154880","149745","334745",0,0,0,0,1,"309502","310977"
"20201185000005","2019-09-21","2019/2020","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","P3",2756,"EQ","EQ","304941",NA,NA,0,0,1,0,2,"309502","310977"
"20201185000005","2019-09-21","2019/2020","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano","P3",3134,"EQ","EQ","316041","311471",NA,0,0,0,1,2,"310977","309502"
"20201185000004","2019-09-21","2019/2020","SWHL A","Regular Season","home","103589","EV Bomo","103432","ZSC Lions","P1",394,"EQ","EQ","134662","315863",NA,0,0,0,1,0,"313537","325074"
"20201185000004","2019-09-21","2019/2020","SWHL A","Regular Season","away","103432","ZSC Lions","103589","EV Bomo","P1",513,"PP","PP1","156029","312631",NA,0,0,0,1,1,"325074","313537"
"20201185000004","2019-09-21","2019/2020","SWHL A","Regular Season","away","103432","ZSC Lions","103589","EV Bomo","P1",957,"PP","PP1","157400","333794",NA,0,0,0,1,2,"325074","313537"
"20201185000004","2019-09-21","2019/2020","SWHL A","Regular Season","home","103589","EV Bomo","103432","ZSC Lions","P2",1261,"EQ","EQ","334364","334363","334485",0,0,0,2,2,"313537","325074"
"20201185000004","2019-09-21","2019/2020","SWHL A","Regular Season","away","103432","ZSC Lions","103589","EV Bomo","P2",1743,"EQ","EQ","156029",NA,NA,0,0,0,2,3,"325074","313537"
"20201185000004","2019-09-21","2019/2020","SWHL A","Regular Season","away","103432","ZSC Lions","103589","EV Bomo","P2",1865,"EQ","EQ","318136","153974","156029",0,0,0,2,4,"325074","313537"
"20201185000004","2019-09-21","2019/2020","SWHL A","Regular Season","home","103589","EV Bomo","103432","ZSC Lions","P2",1958,"EQ","EQ","334363","334485",NA,0,0,0,3,4,"158586","325074"
"20201185000004","2019-09-21","2019/2020","SWHL A","Regular Season","home","103589","EV Bomo","103432","ZSC Lions","P2",2217,"PP","PP1","315863",NA,NA,0,0,0,4,4,"158586","325074"
"20201185000004","2019-09-21","2019/2020","SWHL A","Regular Season","away","103432","ZSC Lions","103589","EV Bomo","P2",2347,"PP","PP1","156029","312631","145207",0,0,1,4,5,"325074","158586"
"20201185000004","2019-09-21","2019/2020","SWHL A","Regular Season","away","103432","ZSC Lions","103589","EV Bomo","P3",2924,"EQ","EQ","156029","145207","153974",0,0,0,4,6,"325074","158586"
"20201185000004","2019-09-21","2019/2020","SWHL A","Regular Season","away","103432","ZSC Lions","103589","EV Bomo","P3",3431,"EQ","EQ","145207","156029","331410",0,0,0,4,7,"325074","158586"
"20201185000004","2019-09-21","2019/2020","SWHL A","Regular Season","away","103432","ZSC Lions","103589","EV Bomo","P3",3465,"EQ","EQ","308805","314617",NA,0,0,0,4,8,"325074","158586"
"20201185000004","2019-09-21","2019/2020","SWHL A","Regular Season","away","103432","ZSC Lions","103589","EV Bomo","P3",3564,"PP","PP2","307893","308805",NA,0,0,0,4,9,"325074","158586"
"20201185000006","2019-09-21","2019/2020","SWHL A","Regular Season","away","103639","SC Reinach","105752","Thurgau Indien Ladies","P1",748,"PP","PP1","147563","137268","308920",0,0,0,0,1,"308192","329666"
"20201185000006","2019-09-21","2019/2020","SWHL A","Regular Season","away","103639","SC Reinach","105752","Thurgau Indien Ladies","P1",896,"EQ","EQ","308066","323103",NA,0,0,0,0,2,"308192","329666"
"20201185000006","2019-09-21","2019/2020","SWHL A","Regular Season","away","103639","SC Reinach","105752","Thurgau Indien Ladies","P2",1240,"EQ","EQ","310595","308920","147563",0,0,0,0,3,"308192","329666"
"20201185000006","2019-09-21","2019/2020","SWHL A","Regular Season","away","103639","SC Reinach","105752","Thurgau Indien Ladies","P2",1516,"PP","PP1","307623","301576","308920",0,0,1,0,4,"308192","329666"
"20201185000006","2019-09-21","2019/2020","SWHL A","Regular Season","away","103639","SC Reinach","105752","Thurgau Indien Ladies","P2",2364,"EQ","EQ","147563","302062","308920",0,0,0,0,5,"308192","329666"
"20201185000006","2019-09-21","2019/2020","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103639","SC Reinach","P3",2925,"EQ","EQ","318039",NA,NA,0,0,0,1,5,"159039","308192"
"20201185000006","2019-09-21","2019/2020","SWHL A","Regular Season","away","103639","SC Reinach","105752","Thurgau Indien Ladies","P3",3020,"EQ","EQ","323103","323102","137268",0,0,0,1,6,"308192","159039"
"20201185000006","2019-09-21","2019/2020","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103639","SC Reinach","P3",3252,"EQ","EQ","319092",NA,NA,0,0,0,2,6,"159039","308192"
"20201185000006","2019-09-21","2019/2020","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103639","SC Reinach","P3",3430,"PP","PP2","330697","332242",NA,0,0,0,3,6,"159039","308192"
"20201185000006","2019-09-21","2019/2020","SWHL A","Regular Season","away","103639","SC Reinach","105752","Thurgau Indien Ladies","P3",3486,"SH","SH1","323103",NA,NA,0,0,0,3,7,"308192","159039"
"20201185000003","2019-09-15","2019/2020","SWHL A","Regular Season","home","103639","SC Reinach","105549","Neuchâtel Hockey Academy","P2",1476,"EQ","EQ","323102","308920",NA,0,0,0,1,0,"308192","310977"
"20201185000003","2019-09-15","2019/2020","SWHL A","Regular Season","home","103639","SC Reinach","105549","Neuchâtel Hockey Academy","P2",1700,"EQ","EQ","308920","310595","301576",0,0,0,2,0,"308192","310977"
"20201185000003","2019-09-15","2019/2020","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103639","SC Reinach","P2",1778,"EQ","EQ","316041","329443",NA,0,0,0,2,1,"310977","308192"
"20201185000003","2019-09-15","2019/2020","SWHL A","Regular Season","home","103639","SC Reinach","105549","Neuchâtel Hockey Academy","P2",1861,"EQ","EQ","308920",NA,NA,0,0,1,3,1,"308192","310977"
"20201185000003","2019-09-15","2019/2020","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103639","SC Reinach","P3",3234,"PP","PP1","316041","334382",NA,0,0,0,3,2,"310977","308192"
"20201186000002","2019-09-15","2019/2020","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","104297","EHC Bassersdorf Ladies","P1",222,"EQ","EQ","154117",NA,NA,0,0,0,0,1,"309646","305781"
"20201186000002","2019-09-15","2019/2020","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105512","EHC Zunzgen-Sissach","P1",476,"PP","PP1","309255","314595",NA,0,0,0,1,1,"305781","309646"
"20201186000002","2019-09-15","2019/2020","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","104297","EHC Bassersdorf Ladies","P1",528,"EQ","EQ","319382","144819",NA,0,0,0,1,2,"309646","305781"
"20201186000002","2019-09-15","2019/2020","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105512","EHC Zunzgen-Sissach","P1",1118,"EQ","EQ","314595","309255",NA,0,0,0,2,2,"305781","309646"
"20201186000002","2019-09-15","2019/2020","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","104297","EHC Bassersdorf Ladies","P2",1292,"EQ","EQ","144819","311235",NA,0,0,0,2,3,"309646","305781"
"20201186000002","2019-09-15","2019/2020","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105512","EHC Zunzgen-Sissach","P2",1522,"SH","SH1","148884",NA,NA,0,0,0,3,3,"305781","309646"
"20201186000002","2019-09-15","2019/2020","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105512","EHC Zunzgen-Sissach","P2",2327,"PP","PP1","148884","314595","309255",0,0,1,4,3,"305781","309646"
"20201186000002","2019-09-15","2019/2020","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105512","EHC Zunzgen-Sissach","P2",2355,"EQ","EQ","315447","333496",NA,0,0,0,5,3,"305781","309646"
"20201185000001","2019-09-14","2019/2020","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103589","EV Bomo","P1",622,"EQ","EQ","149745","154880",NA,0,0,0,1,0,"328480","158586"
"20201185000001","2019-09-14","2019/2020","SWHL A","Regular Season","away","103589","EV Bomo","105642","Ladies Team Lugano","P1",941,"EQ","EQ","334363","334364",NA,0,0,0,1,1,"158586","328480"
"20201185000001","2019-09-14","2019/2020","SWHL A","Regular Season","away","103589","EV Bomo","105642","Ladies Team Lugano","P1",1139,"EQ","EQ","334364","334363",NA,0,0,0,1,2,"158586","328480"
"20201185000001","2019-09-14","2019/2020","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103589","EV Bomo","P2",1396,"EQ","EQ","149745",NA,NA,0,0,0,2,2,"328480","158586"
"20201185000001","2019-09-14","2019/2020","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103589","EV Bomo","P2",2232,"EQ","EQ","154880","304941","149745",0,0,0,3,2,"328480","158586"
"20201185000001","2019-09-14","2019/2020","SWHL A","Regular Season","away","103589","EV Bomo","105642","Ladies Team Lugano","P2",2288,"EQ","EQ","334485","334363",NA,0,0,0,3,3,"158586","328480"
"20201185000001","2019-09-14","2019/2020","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103589","EV Bomo","P3",3131,"EQ","EQ","304941","149745",NA,0,0,1,4,3,"328480","158586"
"20201185000001","2019-09-14","2019/2020","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103589","EV Bomo","P3",3482,"EQ","EQ","154880",NA,NA,0,1,0,5,3,"328480","158586"
"20201185000002","2019-09-14","2019/2020","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P2",1677,"EQ","EQ","153974","145207","156029",0,0,1,1,0,"325074","329666"
"20201185000002","2019-09-14","2019/2020","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P3",2613,"EQ","EQ","156029","308884",NA,0,0,0,2,0,"325074","329666"
"20211185000072","2021-03-28","2020/2021","SWHL A","Playoffs","home","105642","Ladies Team Lugano","103432","ZSC Lions","P3",3117,"EQ","EQ","336648","307623","131550",0,0,1,1,0,"336407","325074"
"20211185000071","2021-03-27","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","103432","ZSC Lions","P2",1217,"EQ","EQ","147563","307623","336648",0,0,1,0,1,"336407","325074"
"20211185000071","2021-03-27","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","103432","ZSC Lions","P2",2246,"EQ","EQ","147563","336648",NA,0,0,0,0,2,"336407","325074"
"20211185000070","2021-03-21","2020/2021","SWHL A","Playoffs","away","103432","ZSC Lions","105642","Ladies Team Lugano","P2",1520,"EQ","EQ","336426","312631",NA,0,0,0,0,1,"321689","336407"
"20211185000070","2021-03-21","2020/2021","SWHL A","Playoffs","away","103432","ZSC Lions","105642","Ladies Team Lugano","P3",2722,"SH","SH1","336426",NA,NA,0,0,1,0,2,"321689","336407"
"20211185000070","2021-03-21","2020/2021","SWHL A","Playoffs","home","105642","Ladies Team Lugano","103432","ZSC Lions","P3",3180,"PP","PP1","307623","336648","131550",0,0,0,1,2,"336407","321689"
"20211185000070","2021-03-21","2020/2021","SWHL A","Playoffs","away","103432","ZSC Lions","105642","Ladies Team Lugano","P3",3568,"EQ","EQ","336426",NA,NA,1,0,0,1,3,"321689","ENG"
"20211185000069","2021-03-20","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","103432","ZSC Lions","P1",304,"PP","PP1","336785","336648","307623",0,0,0,0,1,"336407","321689"
"20211185000069","2021-03-20","2020/2021","SWHL A","Playoffs","home","103432","ZSC Lions","105642","Ladies Team Lugano","P1",658,"EQ","EQ","157400","314617","153974",0,0,0,1,1,"321689","336407"
"20211185000069","2021-03-20","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","103432","ZSC Lions","P1",1182,"PP","PP1","147563","307623",NA,0,0,0,1,2,"336407","321689"
"20211185000069","2021-03-20","2020/2021","SWHL A","Playoffs","home","103432","ZSC Lions","105642","Ladies Team Lugano","P2",1409,"PP","PP1","314617","312631","331410",0,0,0,2,2,"321689","336407"
"20211185000069","2021-03-20","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","103432","ZSC Lions","P3",3117,"EQ","EQ","336648",NA,NA,0,0,1,2,3,"336407","321689"
"20211185000067","2021-03-13","2020/2021","SWHL A","Playoffs","home","105752","Thurgau Indien Ladies","103589","EV Bomo","P1",678,"EQ","EQ","153748","315065","156168",0,0,1,1,0,"152474","313537"
"20211185000067","2021-03-13","2020/2021","SWHL A","Playoffs","home","105752","Thurgau Indien Ladies","103589","EV Bomo","P2",2202,"EQ","EQ","307660","149745","316041",0,0,0,2,0,"152474","313537"
"20211185000067","2021-03-13","2020/2021","SWHL A","Playoffs","home","105752","Thurgau Indien Ladies","103589","EV Bomo","P3",3568,"EQ","EQ","309877","319092",NA,0,0,0,3,0,"152474","313537"
"20211185000068","2021-03-07","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","P1",629,"EQ","EQ","154880","321084",NA,0,0,0,0,1,"336407","152474"
"20211185000068","2021-03-07","2020/2021","SWHL A","Playoffs","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","P1",657,"EQ","EQ","309877",NA,NA,0,0,0,1,1,"152474","336407"
"20211185000068","2021-03-07","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","P2",2377,"EQ","EQ","307623","147563","336648",0,0,0,1,2,"336407","152474"
"20211185000068","2021-03-07","2020/2021","SWHL A","Playoffs","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","P3",2592,"EQ","EQ","149745",NA,NA,0,0,0,2,2,"152474","336407"
"20211185000068","2021-03-07","2020/2021","SWHL A","Playoffs","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","P3",2887,"EQ","EQ","315447","156168",NA,0,0,0,3,2,"152474","336407"
"20211185000068","2021-03-07","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","P3",3176,"EQ","EQ","319974","307623","147563",0,0,0,3,3,"336407","152474"
"20211185000068","2021-03-07","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","P3",3387,"PP","PP1","336785","147563","307623",0,0,1,3,4,"336407","152474"
"20211185000068","2021-03-07","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","P3",3549,"PP","PP1","308543",NA,NA,0,0,0,3,5,"336407","152474"
"20211185000066","2021-03-06","2020/2021","SWHL A","Playoffs","home","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","P1",279,"EQ","EQ","334745","147563",NA,0,0,0,1,0,"336407","152474"
"20211185000066","2021-03-06","2020/2021","SWHL A","Playoffs","away","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","P3",2555,"EQ","EQ","316041","307660","149745",0,0,0,1,1,"152474","336407"
"20211185000066","2021-03-06","2020/2021","SWHL A","Playoffs","away","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","P3",3462,"EQ","EQ","156168","153748",NA,0,0,1,1,2,"152474","336407"
"20211185000065","2021-03-06","2020/2021","SWHL A","Playoffs","home","103432","ZSC Lions","103589","EV Bomo","P1",949,"EQ","EQ","157400",NA,NA,0,0,1,1,0,"325074","313537"
"20211185000065","2021-03-06","2020/2021","SWHL A","Playoffs","home","103432","ZSC Lions","103589","EV Bomo","P1",1185,"PP","PP1","331410","307893","314877",0,0,0,2,0,"325074","313537"
"20211185000065","2021-03-06","2020/2021","SWHL A","Playoffs","home","103432","ZSC Lions","103589","EV Bomo","P2",1968,"PP","PP2","153974","318136","310470",0,0,0,3,0,"325074","158586"
"20211185000065","2021-03-06","2020/2021","SWHL A","Playoffs","home","103432","ZSC Lions","103589","EV Bomo","P3",3320,"SH","SH1","311166","308805",NA,0,0,0,4,0,"325074","158586"
"20211185000065","2021-03-06","2020/2021","SWHL A","Playoffs","home","103432","ZSC Lions","103589","EV Bomo","P3",3599,"PP","PP1","311166","333794",NA,0,0,0,5,0,"325074","158586"
"20211185000063","2021-02-28","2020/2021","SWHL A","Playoffs","home","103589","EV Bomo","103432","ZSC Lions","P1",639,"PP","PP1","134662","305646","315863",0,0,0,1,0,"313537","325074"
"20211185000063","2021-02-28","2020/2021","SWHL A","Playoffs","away","103432","ZSC Lions","103589","EV Bomo","P2",2337,"PP","PP2","336426","153974","333794",0,0,0,1,1,"325074","313537"
"20211185000063","2021-02-28","2020/2021","SWHL A","Playoffs","away","103432","ZSC Lions","103589","EV Bomo","OT1",3785,"PP","PP1","333794","311166","153974",0,0,1,1,2,"325074","313537"
"20211185000064","2021-02-28","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","P2",1545,"EQ","EQ","154880","307623","302055",0,0,0,0,1,"336407","152474"
"20211185000064","2021-02-28","2020/2021","SWHL A","Playoffs","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","P2",2026,"SH","SH1","149745","316041",NA,0,0,0,1,1,"152474","336407"
"20211185000064","2021-02-28","2020/2021","SWHL A","Playoffs","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","P3",2441,"EQ","EQ","316041","149745","319092",0,0,0,2,1,"152474","336407"
"20211185000064","2021-02-28","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","P3",2690,"EQ","EQ","309371","336785",NA,0,0,0,2,2,"336407","152474"
"20211185000064","2021-02-28","2020/2021","SWHL A","Playoffs","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","P3",2730,"EQ","EQ","336648","319974","307623",0,0,1,2,3,"336407","152474"
"20211185000062","2021-02-27","2020/2021","SWHL A","Playoffs","home","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","P1",758,"EQ","EQ","336648",NA,NA,0,0,0,1,0,"336407","159039"
"20211185000062","2021-02-27","2020/2021","SWHL A","Playoffs","away","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","P1",869,"EQ","EQ","149745",NA,NA,0,0,0,1,1,"159039","336407"
"20211185000062","2021-02-27","2020/2021","SWHL A","Playoffs","home","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","P3",2440,"EQ","EQ","336785","336648","147563",0,0,0,2,1,"336407","159039"
"20211185000062","2021-02-27","2020/2021","SWHL A","Playoffs","home","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","P3",2547,"EQ","EQ","336785","336648","147563",0,0,0,3,1,"336407","159039"
"20211185000062","2021-02-27","2020/2021","SWHL A","Playoffs","away","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","P3",2709,"EQ","EQ","316041","309877","149745",0,0,0,3,2,"159039","336407"
"20211185000062","2021-02-27","2020/2021","SWHL A","Playoffs","away","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","P3",2918,"EQ","EQ","316041",NA,NA,0,0,0,3,3,"159039","336407"
"20211185000062","2021-02-27","2020/2021","SWHL A","Playoffs","home","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","OT1",3950,"PP","PP1","336648","336785","147563",0,0,1,4,3,"336407","159039"
"20211185000061","2021-02-27","2020/2021","SWHL A","Playoffs","home","103432","ZSC Lions","103589","EV Bomo","P2",2041,"EQ","EQ","312631","314617","157400",0,0,1,1,0,"325074","313537"
"20211185000060","2021-02-21","2020/2021","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","P1",1196,"SH","SH1","149745",NA,NA,0,0,0,0,1,"159039","328480"
"20211185000060","2021-02-21","2020/2021","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","P2",1279,"PP","PP1","156168",NA,NA,0,0,1,0,2,"159039","328480"
"20211185000060","2021-02-21","2020/2021","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","P2",1490,"EQ","EQ","336648","307623","302733",0,0,0,1,2,"328480","159039"
"20211185000060","2021-02-21","2020/2021","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","P3",3157,"SH","SH1","149745","316041",NA,0,0,0,1,3,"159039","328480"
"20211185000049","2021-02-06","2020/2021","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","P1",86,"EQ","EQ","336785","309371",NA,0,0,0,1,0,"336407","314754"
"20211185000049","2021-02-06","2020/2021","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","P1",256,"EQ","EQ","325156","154880",NA,0,0,1,2,0,"336407","314754"
"20211185000049","2021-02-06","2020/2021","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","P1",275,"EQ","EQ","131550","316066","302055",0,0,0,3,0,"336407","314754"
"20211185000049","2021-02-06","2020/2021","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","P1",435,"EQ","EQ","336648","307623","147563",0,0,0,4,0,"336407","314754"
"20211185000049","2021-02-06","2020/2021","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano","P2",1392,"EQ","EQ","311471",NA,NA,0,0,0,4,1,"310977","336407"
"20211185000058","2021-01-31","2020/2021","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103589","EV Bomo","P1",499,"EQ","EQ","318148","329443",NA,0,0,0,1,0,"310977","313537"
"20211185000058","2021-01-31","2020/2021","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103589","EV Bomo","P1",509,"EQ","EQ","313642","304941","306914",0,0,0,2,0,"310977","313537"
"20211185000058","2021-01-31","2020/2021","SWHL A","Regular Season","away","103589","EV Bomo","105549","Neuchâtel Hockey Academy","P1",992,"EQ","EQ","315863","312859","134662",0,0,0,2,1,"313537","310977"
"20211185000058","2021-01-31","2020/2021","SWHL A","Regular Season","away","103589","EV Bomo","105549","Neuchâtel Hockey Academy","P2",1502,"EQ","EQ","334363","334364","312859",0,0,0,2,2,"313537","310977"
"20211185000058","2021-01-31","2020/2021","SWHL A","Regular Season","away","103589","EV Bomo","105549","Neuchâtel Hockey Academy","P2",1617,"EQ","EQ","334485",NA,NA,0,0,0,2,3,"313537","310977"
"20211185000058","2021-01-31","2020/2021","SWHL A","Regular Season","away","103589","EV Bomo","105549","Neuchâtel Hockey Academy","P3",2914,"PP","PP1","307453","334364","158584",0,0,1,2,4,"313537","310977"
"20211185000058","2021-01-31","2020/2021","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103589","EV Bomo","P3",3159,"EQ","EQ","304941","329443","306914",0,0,0,3,4,"310977","313537"
"20211185000057","2021-01-31","2020/2021","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","P1",841,"PP","PP1","314617","331410","325074",0,0,0,1,0,"325074","328480"
"20211185000057","2021-01-31","2020/2021","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103432","ZSC Lions","P2",1385,"EQ","EQ","131550",NA,NA,0,0,0,1,1,"328480","325074"
"20211185000057","2021-01-31","2020/2021","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","P2",1592,"EQ","EQ","311166",NA,NA,0,0,1,2,1,"325074","328480"
"20211185000057","2021-01-31","2020/2021","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","P2",1740,"EQ","EQ","312631","314877",NA,0,0,0,3,1,"325074","328480"
"20211185000057","2021-01-31","2020/2021","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","P2",1896,"EQ","EQ","317890","311166","312631",0,0,0,4,1,"325074","328480"
"20211185000057","2021-01-31","2020/2021","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","P2",2215,"EQ","EQ","331410","325070","308805",0,0,0,5,1,"325074","328480"
"20211185000057","2021-01-31","2020/2021","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","P2",2336,"EQ","EQ","314617","153974","331410",0,0,0,6,1,"325074","328480"
"20211185000057","2021-01-31","2020/2021","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","P3",2570,"EQ","EQ","312631","311166","317890",0,0,0,7,1,"325074","328480"
"20211185000057","2021-01-31","2020/2021","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","P3",3154,"EQ","EQ","316883","331410",NA,0,0,0,8,1,"325074","328480"
"20211185000057","2021-01-31","2020/2021","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","P3",3201,"EQ","EQ","318136","153974",NA,0,0,0,9,1,"325074","328480"
"20211185000057","2021-01-31","2020/2021","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","P3",3489,"EQ","EQ","319832","314877","308805",0,0,0,10,1,"325074","328480"
"20211185000055","2021-01-30","2020/2021","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103639","SC Reinach","P1",95,"EQ","EQ","318148",NA,NA,0,0,0,0,1,"310977","308192"
"20211185000055","2021-01-30","2020/2021","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103639","SC Reinach","P1",395,"EQ","EQ","318148",NA,NA,0,0,1,0,2,"310977","308192"
"20211185000055","2021-01-30","2020/2021","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103639","SC Reinach","P2",1728,"EQ","EQ","317257","336909",NA,0,0,0,0,3,"310977","308192"
"20211185000055","2021-01-30","2020/2021","SWHL A","Regular Season","home","103639","SC Reinach","105549","Neuchâtel Hockey Academy","P3",2661,"EQ","EQ","308066","310874",NA,0,0,0,1,3,"308192","310977"
"20211185000055","2021-01-30","2020/2021","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103639","SC Reinach","P3",3505,"EQ","EQ","306914","313642",NA,1,0,0,1,4,"310977","ENG"
"20211185000055","2021-01-30","2020/2021","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103639","SC Reinach","P3",3578,"EQ","EQ","317257","318148",NA,0,0,0,1,5,"310977","308192"
"20211185000056","2021-01-30","2020/2021","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo","P1",585,"EQ","EQ","316466","309877",NA,0,0,0,1,0,"152474","313537"
"20211185000056","2021-01-30","2020/2021","SWHL A","Regular Season","away","103589","EV Bomo","105752","Thurgau Indien Ladies","P2",1233,"PP","PP1","312859","334363",NA,0,0,0,1,1,"313537","152474"
"20211185000056","2021-01-30","2020/2021","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo","P2",1403,"PP","PP1","318142","311398","156168",0,0,0,2,1,"152474","313537"
"20211185000056","2021-01-30","2020/2021","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo","P3",2901,"PP","PP2","316041","149745",NA,0,0,1,3,1,"152474","313537"
"20211185000056","2021-01-30","2020/2021","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo","P3",2920,"PP","PP2","315447","149745",NA,0,0,0,4,1,"152474","313537"
